fecha,moneda,pais,compra_bs,venta_bs,fuente,origen_fecha
2025-03-13,TRY,Turquia,1.80747632,1.81200634,2_1_2a25_smc.xls,fecha_valor
2025-03-13,TTD,Trinidad y Tobago,9.81343299,9.83802806,2_1_2a25_smc.xls,fecha_valor
2025-03-13,USD,E.U.A.,66.0885645,66.2542,2_1_2a25_smc.xls,fecha_valor
2025-03-13,UYU,Uruguay,1.55832502,1.5622306,2_1_2a25_smc.xls,fecha_valor
2025-03-14,ANG,Curazao,37.73958314,37.83416856,2_1_2a25_smc.xls,fecha_valor
2025-03-14,ARS,Argentina,0.06215159,0.06230736,2_1_2a25_smc.xls,fecha_valor
2025-03-14,BOB,Bolivia,9.85394079,9.87863738,2_1_2a25_smc.xls,fecha_valor
2025-03-14,BRL,Brasil,11.42716625,11.45580577,2_1_2a25_smc.xls,fecha_valor
2025-03-14,CAD,Canada,46.04370735,46.15910512,2_1_2a25_smc.xls,fecha_valor
2025-03-14,CLP,Chile,0.07094985,0.07112766,2_1_2a25_smc.xls,fecha_valor
2025-03-14,CNY,China,9.14797951,9.17090678,2_1_2a25_smc.xls,fecha_valor
2025-03-14,COP,Colombia,0.01610584,0.0161462,2_1_2a25_smc.xls,fecha_valor
2025-03-14,CUC,Cuba,66.270708,66.4368,2_1_2a25_smc.xls,fecha_valor
2025-03-14,DOP,Republica Dominicana,1.07026337,1.07294573,2_1_2a25_smc.xls,fecha_valor
2025-03-14,EUR,Zona Euro,71.97065159,72.15102916,2_1_2a25_smc.xls,fecha_valor
2025-03-14,INR,India,0.76256496,0.76447615,2_1_2a25_smc.xls,fecha_valor
2025-03-14,JPY,Japon,0.44820812,0.44933144,2_1_2a25_smc.xls,fecha_valor
2025-03-14,MXP,Mexico,3.29862561,3.30689284,2_1_2a25_smc.xls,fecha_valor
2025-03-14,NIO,Nicaragua,1.82394101,1.82851229,2_1_2a25_smc.xls,fecha_valor
2025-03-14,PEN,Perú,18.07810246,18.12341098,2_1_2a25_smc.xls,fecha_valor
2025-03-14,RUB,Rusia,0.76745733,0.76938078,2_1_2a25_smc.xls,fecha_valor
2025-03-14,TRY,Turquia,1.81030411,1.81484122,2_1_2a25_smc.xls,fecha_valor
2025-03-14,TTD,Trinidad y Tobago,9.96057715,9.985541,2_1_2a25_smc.xls,fecha_valor
2025-03-14,USD,E.U.A.,66.270708,66.4368,2_1_2a25_smc.xls,fecha_valor
2025-03-14,UYU,Uruguay,1.5828222,1.58678917,2_1_2a25_smc.xls,fecha_valor
2025-03-17,ANG,Curazao,37.82526592,37.92006608,2_1_2a25_smc.xls,fecha_valor
2025-03-17,ARS,Argentina,0.06226579,0.06242185,2_1_2a25_smc.xls,fecha_valor
2025-03-17,BOB,Bolivia,9.67797474,9.70223032,2_1_2a25_smc.xls,fecha_valor
2025-03-17,BRL,Brasil,11.5756367,11.60464832,2_1_2a25_smc.xls,fecha_valor
2025-03-17,CAD,Canada,46.12561694,46.24121999,2_1_2a25_smc.xls,fecha_valor
2025-03-17,CLP,Chile,0.07114099,0.07131928,2_1_2a25_smc.xls,fecha_valor
2025-03-17,CNY,China,9.17356253,9.19655391,2_1_2a25_smc.xls,fecha_valor
2025-03-17,COP,Colombia,0.01615193,0.01619241,2_1_2a25_smc.xls,fecha_valor
2025-03-17,CUC,Cuba,66.39090675,66.5573,2_1_2a25_smc.xls,fecha_valor
2025-03-17,DOP,Republica Dominicana,1.05903504,1.06168926,2_1_2a25_smc.xls,fecha_valor
2025-03-17,EUR,Zona Euro,72.21737272,72.39836864,2_1_2a25_smc.xls,fecha_valor
2025-03-17,INR,India,0.76401839,0.76593323,2_1_2a25_smc.xls,fecha_valor
2025-03-17,JPY,Japon,0.44714004,0.44826069,2_1_2a25_smc.xls,fecha_valor
2025-03-17,MXP,Mexico,3.3358912,3.34425183,2_1_2a25_smc.xls,fecha_valor
2025-03-17,NIO,Nicaragua,1.82818004,1.83276194,2_1_2a25_smc.xls,fecha_valor
2025-03-17,PEN,Perú,18.48093384,18.52725197,2_1_2a25_smc.xls,fecha_valor
2025-03-17,RUB,Rusia,0.77716446,0.77911224,2_1_2a25_smc.xls,fecha_valor
2025-03-17,TRY,Turquia,1.81044219,1.81497964,2_1_2a25_smc.xls,fecha_valor
2025-03-17,TTD,Trinidad y Tobago,9.98734964,10.01238059,2_1_2a25_smc.xls,fecha_valor
2025-03-17,USD,E.U.A.,66.39090675,66.5573,2_1_2a25_smc.xls,fecha_valor
2025-03-17,UYU,Uruguay,1.57926189,1.58321994,2_1_2a25_smc.xls,fecha_valor
2025-03-18,ANG,Curazao,37.32270588,37.41624649,2_1_2a25_smc.xls,fecha_valor
2025-03-18,ARS,Argentina,0.06237924,0.06253558,2_1_2a25_smc.xls,fecha_valor
2025-03-18,BOB,Bolivia,9.90146691,9.92628262,2_1_2a25_smc.xls,fecha_valor
2025-03-18,BRL,Brasil,11.70926427,11.73861079,2_1_2a25_smc.xls,fecha_valor
2025-03-18,CAD,Canada,46.62954512,46.74641114,2_1_2a25_smc.xls,fecha_valor
2025-03-18,CLP,Chile,0.07236618,0.07254754,2_1_2a25_smc.xls,fecha_valor
2025-03-18,CNY,China,9.21172395,9.23481098,2_1_2a25_smc.xls,fecha_valor
2025-03-18,COP,Colombia,0.01635714,0.01639814,2_1_2a25_smc.xls,fecha_valor
2025-03-18,CUC,Cuba,66.62103,66.788,2_1_2a25_smc.xls,fecha_valor
2025-03-18,DOP,Republica Dominicana,1.06747364,1.07014901,2_1_2a25_smc.xls,fecha_valor
2025-03-18,EUR,Zona Euro,72.73217708,72.91446324,2_1_2a25_smc.xls,fecha_valor
2025-03-18,INR,India,0.76878994,0.77071673,2_1_2a25_smc.xls,fecha_valor
2025-03-18,JPY,Japon,0.44832757,0.4494512,2_1_2a25_smc.xls,fecha_valor
2025-03-18,MXP,Mexico,3.34713448,3.35552328,2_1_2a25_smc.xls,fecha_valor
2025-03-18,NIO,Nicaragua,1.83260932,1.83720232,2_1_2a25_smc.xls,fecha_valor
2025-03-18,PEN,Perú,18.27637166,18.3221771,2_1_2a25_smc.xls,fecha_valor
2025-03-18,RUB,Rusia,0.8079899,0.81001494,2_1_2a25_smc.xls,fecha_valor
2025-03-18,TRY,Turquia,1.81874501,1.82330327,2_1_2a25_smc.xls,fecha_valor
2025-03-18,TTD,Trinidad y Tobago,9.86145477,9.88617019,2_1_2a25_smc.xls,fecha_valor
2025-03-18,USD,E.U.A.,66.62103,66.788,2_1_2a25_smc.xls,fecha_valor
2025-03-18,UYU,Uruguay,1.56376381,1.56768302,2_1_2a25_smc.xls,fecha_valor
2025-03-20,ANG,Curazao,38.41550734,38.51178681,2_1_2a25_smc.xls,fecha_valor
2025-03-20,ARS,Argentina,0.06315498,0.06331326,2_1_2a25_smc.xls,fecha_valor
2025-03-20,BOB,Bolivia,9.83459387,9.85924198,2_1_2a25_smc.xls,fecha_valor
2025-03-20,BRL,Brasil,11.87330634,11.903064,2_1_2a25_smc.xls,fecha_valor
2025-03-20,CAD,Canada,47.12778825,47.24590301,2_1_2a25_smc.xls,fecha_valor
2025-03-20,CLP,Chile,0.07354129,0.0737256,2_1_2a25_smc.xls,fecha_valor
2025-03-20,CNY,China,9.33478809,9.35818355,2_1_2a25_smc.xls,fecha_valor
2025-03-20,COP,Colombia,0.01633621,0.01637716,2_1_2a25_smc.xls,fecha_valor
2025-03-20,CUC,Cuba,67.465314,67.6344,2_1_2a25_smc.xls,fecha_valor
2025-03-20,DOP,Republica Dominicana,1.07617345,1.07887063,2_1_2a25_smc.xls,fecha_valor
2025-03-20,EUR,Zona Euro,73.53246968,73.71676159,2_1_2a25_smc.xls,fecha_valor
2025-03-20,INR,India,0.77962135,0.78157529,2_1_2a25_smc.xls,fecha_valor
2025-03-20,JPY,Japon,0.45086285,0.45199283,2_1_2a25_smc.xls,fecha_valor
2025-03-20,MXP,Mexico,3.37124126,3.37969049,2_1_2a25_smc.xls,fecha_valor
2025-03-20,NIO,Nicaragua,1.8567941,1.86144772,2_1_2a25_smc.xls,fecha_valor
2025-03-20,PEN,Perú,18.51103385,18.55742742,2_1_2a25_smc.xls,fecha_valor
2025-03-20,RUB,Rusia,0.82433205,0.82639805,2_1_2a25_smc.xls,fecha_valor
2025-03-20,TRY,Turquia,1.8382769,1.84288411,2_1_2a25_smc.xls,fecha_valor
2025-03-20,TTD,Trinidad y Tobago,10.008948,10.03403308,2_1_2a25_smc.xls,fecha_valor
2025-03-20,USD,E.U.A.,67.465314,67.6344,2_1_2a25_smc.xls,fecha_valor
2025-03-20,UYU,Uruguay,1.60318696,1.60720498,2_1_2a25_smc.xls,fecha_valor
2025-03-21,ANG,Curazao,37.9208147,38.01585434,2_1_2a25_smc.xls,fecha_valor
2025-03-21,ARS,Argentina,0.0633196,0.06347829,2_1_2a25_smc.xls,fecha_valor
2025-03-21,BOB,Bolivia,9.86715076,9.89188046,2_1_2a25_smc.xls,fecha_valor
2025-03-21,BRL,Brasil,11.93761317,11.967532,2_1_2a25_smc.xls,fecha_valor
2025-03-21,CAD,Canada,47.14613869,47.26429944,2_1_2a25_smc.xls,fecha_valor
2025-03-21,CLP,Chile,0.072916,0.07309874,2_1_2a25_smc.xls,fecha_valor
2025-03-21,CNY,China,9.34087549,9.3642862,2_1_2a25_smc.xls,fecha_valor
2025-03-21,COP,Colombia,0.01617101,0.01621154,2_1_2a25_smc.xls,fecha_valor
2025-03-21,CUC,Cuba,67.68865425,67.8583,2_1_2a25_smc.xls,fecha_valor
2025-03-21,DOP,Republica Dominicana,1.0776732,1.08037414,2_1_2a25_smc.xls,fecha_valor
2025-03-21,EUR,Zona Euro,73.27499888,73.45864549,2_1_2a25_smc.xls,fecha_valor
2025-03-21,INR,India,0.78455039,0.78651668,2_1_2a25_smc.xls,fecha_valor
2025-03-21,JPY,Japon,0.45497331,0.45611359,2_1_2a25_smc.xls,fecha_valor
2025-03-21,MXP,Mexico,3.35387887,3.36228458,2_1_2a25_smc.xls,fecha_valor
2025-03-21,NIO,Nicaragua,1.86282812,1.86749686,2_1_2a25_smc.xls,fecha_valor
2025-03-21,PEN,Perú,18.67994653,18.72676343,2_1_2a25_smc.xls,fecha_valor
2025-03-21,RUB,Rusia,0.79821526,0.8002158,2_1_2a25_smc.xls,fecha_valor
2025-03-21,TRY,Turquia,1.78628714,1.79076406,2_1_2a25_smc.xls,fecha_valor
2025-03-21,TTD,Trinidad y Tobago,10.03687044,10.0620255,2_1_2a25_smc.xls,fecha_valor
2025-03-21,USD,E.U.A.,67.68865425,67.8583,2_1_2a25_smc.xls,fecha_valor
2025-03-21,UYU,Uruguay,1.60266731,1.60668402,2_1_2a25_smc.xls,fecha_valor
2025-03-24,ANG,Curazao,38.80456776,38.90182232,2_1_2a25_smc.xls,fecha_valor
2025-03-24,ARS,Argentina,0.06380226,0.06396217,2_1_2a25_smc.xls,fecha_valor
2025-03-24,BOB,Bolivia,9.9475651,9.97249635,2_1_2a25_smc.xls,fecha_valor
2025-03-24,BRL,Brasil,11.88758413,11.91737757,2_1_2a25_smc.xls,fecha_valor
2025-03-24,CAD,Canada,47.48820196,47.60722001,2_1_2a25_smc.xls,fecha_valor
2025-03-24,CLP,Chile,0.07323426,0.0734178,2_1_2a25_smc.xls,fecha_valor
2025-03-24,CNY,China,9.40119769,9.42475959,2_1_2a25_smc.xls,fecha_valor
2025-03-24,COP,Colombia,0.01633132,0.01637225,2_1_2a25_smc.xls,fecha_valor
2025-03-24,CUC,Cuba,68.140821,68.3116,2_1_2a25_smc.xls,fecha_valor
2025-03-24,DOP,Republica Dominicana,1.08383682,1.0865532,2_1_2a25_smc.xls,fecha_valor
2025-03-24,EUR,Zona Euro,73.77811112,73.96301866,2_1_2a25_smc.xls,fecha_valor
2025-03-24,INR,India,0.79263006,0.7946166,2_1_2a25_smc.xls,fecha_valor
2025-03-24,JPY,Japon,0.45783716,0.45898462,2_1_2a25_smc.xls,fecha_valor
2025-03-24,MXP,Mexico,3.37158045,3.38003052,2_1_2a25_smc.xls,fecha_valor
2025-03-24,NIO,Nicaragua,1.87539586,1.8800961,2_1_2a25_smc.xls,fecha_valor
2025-03-24,PEN,Perú,18.75607514,18.80308285,2_1_2a25_smc.xls,fecha_valor
2025-03-24,RUB,Rusia,0.80640502,0.80842608,2_1_2a25_smc.xls,fecha_valor
2025-03-24,TRY,Turquia,1.79313136,1.79762543,2_1_2a25_smc.xls,fecha_valor
2025-03-24,TTD,Trinidad y Tobago,10.09164731,10.11693966,2_1_2a25_smc.xls,fecha_valor
2025-03-24,USD,E.U.A.,68.140821,68.3116,2_1_2a25_smc.xls,fecha_valor
2025-03-24,UYU,Uruguay,1.61540043,1.61944905,2_1_2a25_smc.xls,fecha_valor
2025-03-25,ANG,Curazao,38.21995294,38.31574229,2_1_2a25_smc.xls,fecha_valor
2025-03-25,ARS,Argentina,0.06385493,0.06401497,2_1_2a25_smc.xls,fecha_valor
2025-03-25,BOB,Bolivia,9.94498775,9.96991253,2_1_2a25_smc.xls,fecha_valor
2025-03-25,BRL,Brasil,11.90870967,11.93855606,2_1_2a25_smc.xls,fecha_valor
2025-03-25,CAD,Canada,47.6478136,47.76723168,2_1_2a25_smc.xls,fecha_valor
2025-03-25,CLP,Chile,0.0734817,0.07366586,2_1_2a25_smc.xls,fecha_valor
2025-03-25,CNY,China,9.40664258,9.43021812,2_1_2a25_smc.xls,fecha_valor
2025-03-25,COP,Colombia,0.01643918,0.01648038,2_1_2a25_smc.xls,fecha_valor
2025-03-25,CUC,Cuba,68.222616,68.3936,2_1_2a25_smc.xls,fecha_valor
2025-03-25,DOP,Republica Dominicana,1.08341457,1.0861299,2_1_2a25_smc.xls,fecha_valor
2025-03-25,EUR,Zona Euro,73.66609853,73.85072534,2_1_2a25_smc.xls,fecha_valor
2025-03-25,INR,India,0.79776671,0.79976612,2_1_2a25_smc.xls,fecha_valor
2025-03-25,JPY,Japon,0.45317994,0.45431573,2_1_2a25_smc.xls,fecha_valor
2025-03-25,MXP,Mexico,3.39276913,3.40127231,2_1_2a25_smc.xls,fecha_valor
2025-03-25,NIO,Nicaragua,1.8762012,1.88090346,2_1_2a25_smc.xls,fecha_valor
2025-03-25,PEN,Perú,18.722931,18.76985564,2_1_2a25_smc.xls,fecha_valor
2025-03-25,RUB,Rusia,0.81070122,0.81273305,2_1_2a25_smc.xls,fecha_valor
2025-03-25,TRY,Turquia,1.79554037,1.80004047,2_1_2a25_smc.xls,fecha_valor
2025-03-25,TTD,Trinidad y Tobago,10.09792868,10.12323677,2_1_2a25_smc.xls,fecha_valor
2025-03-25,USD,E.U.A.,68.222616,68.3936,2_1_2a25_smc.xls,fecha_valor
2025-03-25,UYU,Uruguay,1.61565424,1.6197035,2_1_2a25_smc.xls,fecha_valor
2025-03-26,ANG,Curazao,39.04042129,39.13826696,2_1_2a25_smc.xls,fecha_valor
2025-03-26,ARS,Argentina,0.06401462,0.06417505,2_1_2a25_smc.xls,fecha_valor
2025-03-26,BOB,Bolivia,10.00403671,10.02910948,2_1_2a25_smc.xls,fecha_valor
2025-03-26,BRL,Brasil,12.05560077,12.08581531,2_1_2a25_smc.xls,fecha_valor
2025-03-26,CAD,Canada,47.91138327,48.03146193,2_1_2a25_smc.xls,fecha_valor
2025-03-26,CLP,Chile,0.07448657,0.07467326,2_1_2a25_smc.xls,fecha_valor
2025-03-26,CNY,China,9.4429725,9.4666391,2_1_2a25_smc.xls,fecha_valor
2025-03-26,COP,Colombia,0.0166941,0.01673594,2_1_2a25_smc.xls,fecha_valor
2025-03-26,CUC,Cuba,68.5276515,68.6994,2_1_2a25_smc.xls,fecha_valor
2025-03-26,DOP,Republica Dominicana,1.0877405,1.09046666,2_1_2a25_smc.xls,fecha_valor
2025-03-26,EUR,Zona Euro,74.11334037,74.29908809,2_1_2a25_smc.xls,fecha_valor
2025-03-26,INR,India,0.80028555,0.80229127,2_1_2a25_smc.xls,fecha_valor
2025-03-26,JPY,Japon,0.45813378,0.45928198,2_1_2a25_smc.xls,fecha_valor
2025-03-26,MXP,Mexico,3.41834945,3.42691674,2_1_2a25_smc.xls,fecha_valor
2025-03-26,NIO,Nicaragua,1.8774699,1.88217534,2_1_2a25_smc.xls,fecha_valor
2025-03-26,PEN,Perú,18.84284302,18.89006819,2_1_2a25_smc.xls,fecha_valor
2025-03-26,RUB,Rusia,0.80974099,0.81177041,2_1_2a25_smc.xls,fecha_valor
2025-03-26,TRY,Turquia,1.80476031,1.80928352,2_1_2a25_smc.xls,fecha_valor
2025-03-26,TTD,Trinidad y Tobago,10.19134925,10.21689147,2_1_2a25_smc.xls,fecha_valor
2025-03-26,USD,E.U.A.,68.5276515,68.6994,2_1_2a25_smc.xls,fecha_valor
2025-03-26,UYU,Uruguay,1.6271168,1.63119479,2_1_2a25_smc.xls,fecha_valor
2025-03-27,ANG,Curazao,38.56932941,38.66599439,2_1_2a25_smc.xls,fecha_valor
2025-03-27,ARS,Argentina,0.06428221,0.06444332,2_1_2a25_smc.xls,fecha_valor
2025-03-27,BOB,Bolivia,10.03589693,10.06104956,2_1_2a25_smc.xls,fecha_valor
2025-03-27,BRL,Brasil,11.99412073,12.02418118,2_1_2a25_smc.xls,fecha_valor
2025-03-27,CAD,Canada,48.34403232,48.46519531,2_1_2a25_smc.xls,fecha_valor
2025-03-27,CLP,Chile,0.07471431,0.07490156,2_1_2a25_smc.xls,fecha_valor
2025-03-27,CNY,China,9.47681982,9.50057125,2_1_2a25_smc.xls,fecha_valor
2025-03-27,COP,Colombia,0.01666172,0.01670348,2_1_2a25_smc.xls,fecha_valor
2025-03-27,CUC,Cuba,68.846253,69.0188,2_1_2a25_smc.xls,fecha_valor
2025-03-27,DOP,Republica Dominicana,1.09279766,1.0955365,2_1_2a25_smc.xls,fecha_valor
2025-03-27,EUR,Zona Euro,74.26789542,74.4540305,2_1_2a25_smc.xls,fecha_valor
2025-03-27,INR,India,0.80435382,0.80636975,2_1_2a25_smc.xls,fecha_valor
2025-03-27,JPY,Japon,0.45700077,0.45814614,2_1_2a25_smc.xls,fecha_valor
2025-03-27,MXP,Mexico,3.42110181,3.429676,2_1_2a25_smc.xls,fecha_valor
2025-03-27,NIO,Nicaragua,1.8933884,1.89813373,2_1_2a25_smc.xls,fecha_valor
2025-03-27,PEN,Perú,18.91172755,18.95912537,2_1_2a25_smc.xls,fecha_valor
2025-03-27,RUB,Rusia,0.81786029,0.81991007,2_1_2a25_smc.xls,fecha_valor
2025-03-27,TRY,Turquia,1.81146701,1.81600703,2_1_2a25_smc.xls,fecha_valor
2025-03-27,TTD,Trinidad y Tobago,10.18978346,10.21532176,2_1_2a25_smc.xls,fecha_valor
2025-03-27,USD,E.U.A.,68.846253,69.0188,2_1_2a25_smc.xls,fecha_valor
2025-03-27,UYU,Uruguay,1.63557486,1.63967405,2_1_2a25_smc.xls,fecha_valor
2025-03-28,ANG,Curazao,39.46954427,39.56846543,2_1_2a25_smc.xls,fecha_valor
2025-03-28,ARS,Argentina,0.06464389,0.06480591,2_1_2a25_smc.xls,fecha_valor
2025-03-28,BOB,Bolivia,10.1116939,10.13703649,2_1_2a25_smc.xls,fecha_valor
2025-03-28,BRL,Brasil,12.07213874,12.10239472,2_1_2a25_smc.xls,fecha_valor
2025-03-28,CAD,Canada,48.42460569,48.54597062,2_1_2a25_smc.xls,fecha_valor
2025-03-28,CLP,Chile,0.07435468,0.07454103,2_1_2a25_smc.xls,fecha_valor
2025-03-28,CNY,China,9.53132656,9.55521459,2_1_2a25_smc.xls,fecha_valor
2025-03-28,COP,Colombia,0.01669682,0.01673867,2_1_2a25_smc.xls,fecha_valor
2025-03-28,CUC,Cuba,69.26510325,69.4387,2_1_2a25_smc.xls,fecha_valor
2025-03-28,DOP,Republica Dominicana,1.10066904,1.10342761,2_1_2a25_smc.xls,fecha_valor
2025-03-28,EUR,Zona Euro,74.75159207,74.93893942,2_1_2a25_smc.xls,fecha_valor
2025-03-28,INR,India,0.80832189,0.81034776,2_1_2a25_smc.xls,fecha_valor
2025-03-28,JPY,Japon,0.45899502,0.46014538,2_1_2a25_smc.xls,fecha_valor
2025-03-28,MXP,Mexico,3.41318375,3.4217381,2_1_2a25_smc.xls,fecha_valor
2025-03-28,NIO,Nicaragua,1.90709458,1.91187427,2_1_2a25_smc.xls,fecha_valor
2025-03-28,PEN,Perú,18.98818555,19.03577498,2_1_2a25_smc.xls,fecha_valor
2025-03-28,RUB,Rusia,0.82922426,0.83130252,2_1_2a25_smc.xls,fecha_valor
2025-03-28,TRY,Turquia,1.82241577,1.82698323,2_1_2a25_smc.xls,fecha_valor
2025-03-28,TTD,Trinidad y Tobago,10.25541949,10.28112229,2_1_2a25_smc.xls,fecha_valor
2025-03-28,USD,E.U.A.,69.26510325,69.4387,2_1_2a25_smc.xls,fecha_valor
2025-03-28,UYU,Uruguay,1.64486115,1.64898361,2_1_2a25_smc.xls,fecha_valor
2025-03-31,ANG,Curazao,39.52186125,39.62091354,2_1_2a25_smc.xls,fecha_valor
2025-03-31,ARS,Argentina,0.06480736,0.06496978,2_1_2a25_smc.xls,fecha_valor
2025-03-31,BOB,Bolivia,10.32058003,10.34644615,2_1_2a25_smc.xls,fecha_valor
2025-03-31,BRL,Brasil,12.07497807,12.10524117,2_1_2a25_smc.xls,fecha_valor
2025-03-31,CAD,Canada,48.45674662,48.5781921,2_1_2a25_smc.xls,fecha_valor
2025-03-31,CLP,Chile,0.07316332,0.07334668,2_1_2a25_smc.xls,fecha_valor
2025-03-31,CNY,China,9.5541138,9.57805895,2_1_2a25_smc.xls,fecha_valor
2025-03-31,COP,Colombia,0.01655789,0.01659939,2_1_2a25_smc.xls,fecha_valor
2025-03-31,CUC,Cuba,69.392484,69.5664,2_1_2a25_smc.xls,fecha_valor
2025-03-31,DOP,Republica Dominicana,1.09989671,1.10265335,2_1_2a25_smc.xls,fecha_valor
2025-03-31,EUR,Zona Euro,75.16524474,75.35362881,2_1_2a25_smc.xls,fecha_valor
2025-03-31,INR,India,0.81187387,0.81390864,2_1_2a25_smc.xls,fecha_valor
2025-03-31,JPY,Japon,0.46208362,0.46324172,2_1_2a25_smc.xls,fecha_valor
2025-03-31,MXP,Mexico,3.40879594,3.41733928,2_1_2a25_smc.xls,fecha_valor
2025-03-31,NIO,Nicaragua,1.90993394,1.91472074,2_1_2a25_smc.xls,fecha_valor
2025-03-31,PEN,Perú,19.00747343,19.0551112,2_1_2a25_smc.xls,fecha_valor
2025-03-31,RUB,Rusia,0.81680498,0.81885211,2_1_2a25_smc.xls,fecha_valor
2025-03-31,TRY,Turquia,1.8282691,1.83285123,2_1_2a25_smc.xls,fecha_valor
2025-03-31,TTD,Trinidad y Tobago,10.3061716,10.3320016,2_1_2a25_smc.xls,fecha_valor
2025-03-31,USD,E.U.A.,69.392484,69.5664,2_1_2a25_smc.xls,fecha_valor
2025-03-31,UYU,Uruguay,1.64628321,1.65040924,2_1_2a25_smc.xls,fecha_valor
2025-04-01,ANG,Curazao,38.99247058,39.09019607,2_1_2a25_smc.xls,fecha_valor
2025-04-01,ARS,Argentina,0.06486631,0.06502889,2_1_2a25_smc.xls,fecha_valor
2025-04-01,BOB,Bolivia,10.16081167,10.18627737,2_1_2a25_smc.xls,fecha_valor
2025-04-01,BRL,Brasil,12.14580926,12.17624989,2_1_2a25_smc.xls,fecha_valor
2025-04-01,CAD,Canada,48.38885412,48.51012945,2_1_2a25_smc.xls,fecha_valor
2025-04-01,CLP,Chile,0.07307633,0.07325948,2_1_2a25_smc.xls,fecha_valor
2025-04-01,CNY,China,9.59650893,9.62056033,2_1_2a25_smc.xls,fecha_valor
2025-04-01,COP,Colombia,0.01662722,0.01666889,2_1_2a25_smc.xls,fecha_valor
2025-04-01,CUC,Cuba,69.60156,69.776,2_1_2a25_smc.xls,fecha_valor
2025-04-01,DOP,Republica Dominicana,1.11806142,1.12086358,2_1_2a25_smc.xls,fecha_valor
2025-04-01,EUR,Zona Euro,75.26503893,75.45367312,2_1_2a25_smc.xls,fecha_valor
2025-04-01,INR,India,0.81514973,0.81719271,2_1_2a25_smc.xls,fecha_valor
2025-04-01,JPY,Japon,0.46515778,0.46632359,2_1_2a25_smc.xls,fecha_valor
2025-04-01,MXP,Mexico,3.40699789,3.41553673,2_1_2a25_smc.xls,fecha_valor
2025-04-01,NIO,Nicaragua,1.91558302,1.92038398,2_1_2a25_smc.xls,fecha_valor
2025-04-01,PEN,Perú,19.00020746,19.04782703,2_1_2a25_smc.xls,fecha_valor
2025-04-01,RUB,Rusia,0.81879564,0.82084776,2_1_2a25_smc.xls,fecha_valor
2025-04-01,TRY,Turquia,1.83493737,1.83953621,2_1_2a25_smc.xls,fecha_valor
2025-04-01,TTD,Trinidad y Tobago,10.38953307,10.415572,2_1_2a25_smc.xls,fecha_valor
2025-04-01,USD,E.U.A.,69.60156,69.776,2_1_2a25_smc.xls,fecha_valor
2025-04-01,UYU,Uruguay,1.67263997,1.67683205,2_1_2a25_smc.xls,fecha_valor
2025-04-02,ANG,Curazao,40.04303924,40.14339774,2_1_2b25_smc.xls,fecha_valor
2025-04-02,ARS,Argentina,0.06510283,0.06526599,2_1_2b25_smc.xls,fecha_valor
2025-04-02,BOB,Bolivia,10.18062168,10.20613702,2_1_2b25_smc.xls,fecha_valor
2025-04-02,BRL,Brasil,12.27658992,12.30735831,2_1_2b25_smc.xls,fecha_valor
2025-04-02,CAD,Canada,48.75633704,48.87853338,2_1_2b25_smc.xls,fecha_valor
2025-04-02,CLP,Chile,0.07390611,0.07409134,2_1_2b25_smc.xls,fecha_valor
2025-04-02,CNY,China,9.60726672,9.63134509,2_1_2b25_smc.xls,fecha_valor
2025-04-02,COP,Colombia,0.01687056,0.01691284,2_1_2b25_smc.xls,fecha_valor
2025-04-02,CUC,Cuba,69.83906475,70.0141,2_1_2b25_smc.xls,fecha_valor
2025-04-02,DOP,Republica Dominicana,1.10926087,1.11204097,2_1_2b25_smc.xls,fecha_valor
2025-04-02,EUR,Zona Euro,75.45691911,75.6460342,2_1_2b25_smc.xls,fecha_valor
2025-04-02,INR,India,0.81608666,0.81813199,2_1_2b25_smc.xls,fecha_valor
2025-04-02,JPY,Japon,0.46748552,0.46865716,2_1_2b25_smc.xls,fecha_valor
2025-04-02,MXP,Mexico,3.42761686,3.43620738,2_1_2b25_smc.xls,fecha_valor
2025-04-02,NIO,Nicaragua,1.92094598,1.92576038,2_1_2b25_smc.xls,fecha_valor
2025-04-02,PEN,Perú,19.04372828,19.09145693,2_1_2b25_smc.xls,fecha_valor
2025-04-02,RUB,Rusia,0.82381674,0.82588145,2_1_2b25_smc.xls,fecha_valor
2025-04-02,TRY,Turquia,1.84327382,1.84789356,2_1_2b25_smc.xls,fecha_valor
2025-04-02,TTD,Trinidad y Tobago,10.5025888,10.52891107,2_1_2b25_smc.xls,fecha_valor
2025-04-02,USD,E.U.A.,69.83906475,70.0141,2_1_2b25_smc.xls,fecha_valor
2025-04-02,UYU,Uruguay,1.65782193,1.66197687,2_1_2b25_smc.xls,fecha_valor
2025-04-03,ANG,Curazao,40.17755676,40.27825239,2_1_2b25_smc.xls,fecha_valor
2025-04-03,ARS,Argentina,0.06533067,0.0654944,2_1_2b25_smc.xls,fecha_valor
2025-04-03,BOB,Bolivia,10.22973383,10.25537226,2_1_2b25_smc.xls,fecha_valor
2025-04-03,BRL,Brasil,12.28306837,12.313853,2_1_2b25_smc.xls,fecha_valor
2025-04-03,CAD,Canada,48.96251091,49.08522397,2_1_2b25_smc.xls,fecha_valor
2025-04-03,CLP,Chile,0.07359211,0.07377655,2_1_2b25_smc.xls,fecha_valor
2025-04-03,CNY,China,9.64272419,9.66689142,2_1_2b25_smc.xls,fecha_valor
